,animeid,title,appear,battl,becom,begin,boy,citi,come,day,decid,demon,discov,dream,earth,end,famili,father,fight,forc,friend,girl,group,help,high,howev,human,japan,known,life,like,live,love,magic,make,man,meet,mysteri,new,order,peopl,power,save,school,secret,sister,start,stori,student,team,time,togeth,tri,turn,use,want,war,way,work,world,year,young,ai,alien,apocalypt,bishounen,crime,demon,fan__servic,fight,harem,histor,idol,love,magic,mecha,militari,moe,monster,music,parodi,polic,post,robot,samurai,school,space,sport,superpow,tragedi,war,yuri,action,adventure,comedy,drama,erotica,fantasy,horror,magic,mystery,psychological,romance,science__fiction,slice__of__life,supernatural,thriller,tournament,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,old
7115,1435,Sue Cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716364486,0,0,0,0,0,0,0,0,0,0.697726252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7116,1434,Adventures of Gamba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7117,1433,Kero Kero Chime,0,0,0,0,0.344812271,0,0.354436,0,0,0,0,0,0,0,0,0,0,0,0.292689076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334919716,0,0.339054217,0,0.301477481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383346216,0,0,0,0.354081113,0,0.281899483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7118,1432,Ogon Senshi Gold Raitan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7119,1431,Wanpaku Omukashi Kumu Kumu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7120,1430,Wata no Kuni Hoshi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540713895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481215409,0,0,0,0,0,0,0,0,0,0.52305978,0,0,0,0,0,0,0,0,0,0,0.449965199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7121,1429,Smart-san,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394252773,0,0,0.306054879,0,0,0,0,0,0,0,0,0,0,0,0.363626336,0,0,0.394252773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680614282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7122,1428,Lomien Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73889561,0,0,0,0,0,0.331935736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364488712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346955591,0,0,0.301034452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7123,1427,Onegai! Samia Don,0,0,0,0,0,0,0,0.57857679,0,0,0,0,0,0.719812386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383560981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7124,1426,Tama and Friends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494910069,0,0,0,0.772512777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397854285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7125,1425,Guru Guru Town Hanamaru-kun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7126,1424,Bonobono,0,0,0,0,0,0,0,0.584426134,0,0,0,0,0,0,0,0,0,0,0.563755435,0,0,0,0,0,0,0,0,0,0,0.583631651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7127,1423,Panda no Daibōken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7128,1422,Mouse and His Child,0,0,0.350435023,0,0,0,0,0,0,0,0,0,0,0.425884038,0,0.425372704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429004901,0,0,0,0,0,0,0,0.39307864,0,0,0,0.419904896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7129,1421,Penguin's Memory: Shiawase Monogatari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615782544,0,0,0,0.480592246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624374048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7130,1420,Koguma no Misha,0,0,0,0,0,0.440700005,0,0,0,0,0,0,0,0,0,0,0,0,0.326628283,0,0,0,0,0,0,0,0,0.354111946,0,0,0,0,0.373755841,0,0,0,0.336435762,0,0,0,0,0,0,0,0,0.400407989,0,0,0,0,0.400616016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7131,1419,Anoko ni 1000%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367102845,0,0,0,0,0,0,0,0,0.308807733,0,0,0,0,0,0.877424234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7132,1418,Hello! Spank,0.329569459,0,0,0.318621552,0,0,0,0,0,0,0,0,0,0,0,0.32718072,0,0,0,0,0,0,0.293180547,0,0,0,0,0.550717707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24448199,0,0,0,0,0.284362564,0,0.28612272,0,0,0,0,0,0,0,0,0,0.266594273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7133,1417,Wonderful Adventures of Nils,0,0,0.611069818,0,0.339174897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395721638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362175559,0,0,0,0,0,0.348292202,0,0,0,0.320124754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7134,1416,Pink Lady Monogatari: Eiko no Tenshitachi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7135,1415,Maya the Bee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7136,1414,Highschool! Kimengumi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197372068,0.566999957,0,0.24906638,0,0,0,0,0,0,0,0,0,0.246903026,0,0,0,0,0,0,0,0,0.62308613,0,0,0,0.264509429,0.241575217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7137,1412,Chiisana Pengin: Lolo no Bōken,0,0,0,0,0,0,0,0,0,0,0.68362128,0,0,0,0,0,0,0,0.262936001,0,0,0,0,0,0,0,0,0,0,0,0.31239644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330766631,0,0,0,0,0,0,0,0.506486431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7138,1411,Tentō Mushi no Uta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7139,1410,Sarutobi Ecchan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7140,1409,Umi no Triton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920234048,0,0.212619315,0,0,0,0,0,0,0,0,0,0,0.194658997,0,0.185881336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188463066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7141,1408,Kashi no Ki Mokku,0,0,0,0,0.559169684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553298318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617406054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7142,1407,Toward the Terra,0,0,0,0,0,0,0,0,0.325686843,0,0.333333683,0,0.63263264,0,0,0,0,0,0,0,0.336902703,0,0,0,0.298906672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284314818,0,0,0,0,0,0,0,0,0,0,0.314498224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7143,1406,Norakuro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7144,1405,Ōkami Shōnen Ken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7145,1404,Elmer no Bōken - My Father's Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7146,1403,Mobile Suit Victory Gundam,0,0.275735679,0.222712956,0,0,0,0.254134403,0,0,0,0,0,0.517773794,0,0,0,0.248511889,0.264891086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465390978,0,0,0,0,0,0,0,0,0,0,0,0,0.249814374,0,0.276264553,0,0,0,0,0.233347903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477718109,0.575129112,0,0,0,0,0,0,0.664087278,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7147,1402,Mobile Suit Gundam F91,0,0,0,0,0,0,0,0,0,0,0.496077187,0,0.470751437,0,0.244474941,0,0,0,0.190802358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393062939,0,0,0,0,0,0,0,0,0,0.21362098,0,0,0,0,0.249901236,0.227127129,0,0.251175199,0,0.24262777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347713401,0.418615278,0,0,0,0,0,0,0.483364648,0,0,0.478471546,0,0,0,0.491202846,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7148,1401,Kingyo Chūihō!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159140953,0.159995139,0,0,0.248405573,0.113612161,0,0,0,0,0,0,0,0,0.166775462,0,0,0,0,0,0,0,0.127932152,0,0,0,0,0.836881555,0,0,0,0,0.278113135,0,0,0,0,0.162673199,0,0.161560357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7149,1400,Mobile Suit Gundam ZZ,0,0,0,0.303412094,0,0,0,0,0,0,0,0,0.298365027,0.311937213,0,0,0,0,0,0,0.31778311,0.279928014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636785267,0,0,0,0.253868346,0.268931546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477718109,0.575129112,0,0,0,0,0,0,0.664087278,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7150,1399,Kerokko Demetan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7151,1398,Hey! Bumboo,0,0.545218114,0,0,0,0,0,0,0,0,0.53944228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5020023,0,0.399666018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7152,1397,Mukamuka Paradise,0,0,0.320412811,0,0,0,0.365618237,0,0,0,0,0,0,0,0.386854053,0.388930485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680246981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7153,1396,Serendipity Monogatari: Pyua-tou no Nakama-tachi,0,0,0,0,0.440063034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373541355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469905281,0.458155821,0,0,0.485894693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7154,1395,Hoshi no Ko Chobin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7155,1394,Kirby: Right Back At Ya!,0,0,0,0.504224122,0,0,0,0,0,0,0,0.558277507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416110637,0,0,0,0,0,0,0,0.510819144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7156,1393,Mahou no Angel Sweet Mint,0,0,0,0,0,0,0,0,0,0,0,0.690250935,0.245219787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102895335,0,0.40983698,0,0,0,0,0,0,0.376573174,0,0.127727723,0,0,0,0.129126588,0,0,0,0,0,0,0,0,0.129285869,0,0,0,0.287181601,0.104324462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7157,1392,Hoero! Bun Bun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7158,1391,Tongari Bōshi no Memoru,0,0,0.251213496,0,0,0,0,0,0,0,0.307726683,0,0.29201661,0,0,0,0,0,0.473434201,0.216532511,0,0,0,0,0.551888774,0,0,0,0,0.245062989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22799084,0,0.263209395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7159,1390,Hana no Ko Lunlun,0,0,0,0,0,0,0,0,0,0,0,0,0.555493214,0,0,0,0,0,0,0.205951197,0,0,0,0,0.524919574,0,0,0,0,0,0.267501894,0,0,0.290032248,0,0,0,0,0,0.249647175,0,0,0.304626781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250347117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7160,1389,Yadamon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7161,1388,Yume no Hoshi no Button Nose,0,0,0,0,0,0,0.481134305,0.411883028,0,0,0,0,0,0,0,0,0,0,0,0.363436458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516182284,0,0,0,0.447584565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7162,1387,"Maco, the Mermaid",0,0,0.21521303,0,0,0,0,0.210229721,0,0,0,0,0,0.261548613,0,0,0,0,0,0,0,0.469420003,0,0,0.23639983,0,0,0,0,0,0.4818826,0.278738862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227046804,0,0,0,0,0,0,0,0,0,0,0,0,0.450979684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7163,1386,Himitsu no Akko-chan,0,0,0,0,0,0,0,0.288126844,0,0,0,0,0,0,0,0.358030713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287735157,0,0.764041813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349636265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7164,1385,Mahōtsukai Sally,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249136633,0,0,0,0,0,0.290422007,0,0,0.270099873,0,0,0,0.684872741,0.285083309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479905085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
